BOM_CMPNTS_ID;PRDCT;CMPNT;CMPNT_DSCR;CMPNT_BRTT_QTY;CMPNT_BRTT_QTY_UNT;PRDCT_BASE_QTY;PRDCT_TARG_QTY;CMPNT_RQRD_QTY;CMPNT_STCK_UNRS;CMPNT_STCK_RSTR;CMPNT_STCK_TRNS;CMPNT_STCK_QINS;CMPNT_STCK_BLCK;CMPNT_STCK_RTRN;CMPNT_STCK_TOT;CAN_BE_PRODUCED_UNRS;CAN_BE_PRODUCED_UNRS_QINS
1050288;10009947;70020899;Component 70020899;1.02;TKO;1000.00;1000.00;1.02;0.00;0.00;0.00;0.00;3.00;0.00;3.00;0.00;0.00
1050289;10009947;70020900;Component 70020900;1.02;TKO;1000.00;1000.00;1.02;0.00;0.00;0.00;0.00;2.50;0.00;2.50;0.00;0.00
1050290;10009947;700540;Component 700540;0.17;TKO;1000.00;1000.00;0.17;13.14;0.00;0.00;0.00;0.00;0.00;13.14;77329.41;77329.41
1050291;10009947;700541;Component 700541;0.08;TKO;1000.00;1000.00;0.08;45.38;0.00;0.00;0.00;0.00;0.00;45.38;533988.23;533988.23
1050292;10009947;745282;Component 745282;46.00;M;1000.00;1000.00;46.00;27196.00;0.00;0.00;0.00;0.00;0.00;27196.00;591217.39;591217.39
1050293;10009947;745395;Component 745395;0.21;KG;1000.00;1000.00;0.21;783.01;0.00;0.00;0.00;0.00;0.00;783.01;3658962.61;3658962.61
1050294;10009947;745925;Component 745925;0.91;KG;1000.00;1000.00;0.91;88.00;0.00;0.00;0.00;0.00;0.00;88.00;95860.56;95860.56
1050295;10009947;795886;Component 795886;1.02;TKO;1000.00;1000.00;1.02;6.82;0.00;0.00;0.00;0.00;0.00;6.82;6690.19;6690.19
1050296;10009947;795887;Component 795887;1.02;TKO;1000.00;1000.00;1.02;1.65;0.00;0.00;0.00;0.00;0.00;1.65;1617.64;1617.64
1050297;10009947;795890;Component 795890;42.53;KOM;1000.00;1000.00;42.53;234.00;0.00;0.00;0.00;0.00;0.00;234.00;5501.48;5501.48
1050298;10009947;855004;Component 855004;199.92;KG;1000.00;1000.00;199.92;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1050299;10009949;1902857;Component 1902857;2000.00;KOM;1000.00;1000.00;2000.00;7674.00;0.00;0.00;0.00;0.00;0.00;7674.00;3837.00;3837.00
1050300;10009949;50003364;Component 50003364;1000.00;KOM;1000.00;1000.00;1000.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1050301;10009949;70020922;Component 70020922;1.02;TKO;1000.00;1000.00;1.02;;;;;;;;;
1050302;10009949;700541;Component 700541;0.08;TKO;1000.00;1000.00;0.08;45.38;0.00;0.00;0.00;0.00;0.00;45.38;533988.23;533988.23
1050303;10009949;745282;Component 745282;72.33;M;1000.00;1000.00;72.33;27196.00;0.00;0.00;0.00;0.00;0.00;27196.00;375972.90;375972.90
1050304;10009949;745395;Component 745395;0.45;KG;1000.00;1000.00;0.45;783.01;0.00;0.00;0.00;0.00;0.00;783.01;1705921.56;1705921.56
1050305;10009949;795334;Component 795334;0.04;TKO;1000.00;1000.00;0.04;0.09;0.00;0.00;0.00;0.00;0.00;0.09;2186.04;2186.04
1050306;10009949;795737;Component 795737;0.02;KOM;1000.00;1000.00;0.02;19.94;0.00;0.00;0.00;0.00;0.00;19.94;949571.42;949571.42
1050307;10009950;1902415;Component 1902415;2000.00;KOM;1000.00;1000.00;2000.00;5190.00;0.00;0.00;0.00;0.00;0.00;5190.00;2595.00;2595.00
1050308;10009950;50003365;Component 50003365;1000.00;KOM;1000.00;1000.00;1000.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1050309;10009950;70020923;Component 70020923;1.02;TKO;1000.00;1000.00;1.02;;;;;;;;;
1050310;10009950;700541;Component 700541;0.08;TKO;1000.00;1000.00;0.08;45.38;0.00;0.00;0.00;0.00;0.00;45.38;527779.06;527779.06
1050311;10009950;745282;Component 745282;72.33;M;1000.00;1000.00;72.33;27196.00;0.00;0.00;0.00;0.00;0.00;27196.00;375972.90;375972.90
1050312;10009950;745395;Component 745395;0.45;KG;1000.00;1000.00;0.45;783.01;0.00;0.00;0.00;0.00;0.00;783.01;1705921.56;1705921.56
1050313;10009950;795334;Component 795334;0.04;TKO;1000.00;1000.00;0.04;0.09;0.00;0.00;0.00;0.00;0.00;0.09;2186.04;2186.04
1050314;10009950;795737;Component 795737;0.02;KOM;1000.00;1000.00;0.02;19.94;0.00;0.00;0.00;0.00;0.00;19.94;949571.42;949571.42
1050315;10009964;1903446;Component 1903446;1000.00;KOM;1000.00;1000.00;1000.00;4476.00;0.00;0.00;0.00;0.00;0.00;4476.00;4476.00;4476.00
1050316;10009964;1903454;Component 1903454;1000.00;KOM;1000.00;1000.00;1000.00;3438.00;0.00;0.00;0.00;0.00;0.00;3438.00;3438.00;3438.00
1050317;10009964;700541;Component 700541;0.20;TKO;1000.00;1000.00;0.20;45.38;0.00;0.00;0.00;0.00;0.00;45.38;222495.09;222495.09
1050318;10009964;745282;Component 745282;112.70;M;1000.00;1000.00;112.70;27196.00;0.00;0.00;0.00;0.00;0.00;27196.00;241313.22;241313.22
1050319;10009964;745395;Component 745395;0.61;KG;1000.00;1000.00;0.61;783.01;0.00;0.00;0.00;0.00;0.00;783.01;1279441.17;1279441.17
1050320;10009964;745395;Component 745395;0.64;KG;1000.00;1000.00;0.64;783.01;0.00;0.00;0.00;0.00;0.00;783.01;1217757.38;1217757.38
1050321;10009964;746896;Component 746896;4.28;KG;1000.00;1000.00;4.28;39.80;0.00;0.00;0.00;0.00;0.00;39.80;9290.38;9290.38
1050322;10009964;795083;Component 795083;0.10;TKO;1000.00;1000.00;0.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1050323;10009964;795083;Component 795083;102.00;KOM;1000.00;1000.00;102.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1050324;10009964;795149;Component 795149;1.02;TKO;1000.00;1000.00;1.02;26.66;0.00;0.00;0.00;0.00;0.00;26.66;26139.21;26139.21
1050325;10009964;795737;Component 795737;0.05;KOM;1000.00;1000.00;0.05;19.94;0.00;0.00;0.00;0.00;0.00;19.94;391000.00;391000.00
1050326;10009964;795980;Component 795980;0.24;KOM;1000.00;1000.00;0.24;74.89;0.00;0.00;0.00;0.00;0.00;74.89;305710.20;305710.20
1050327;10009965;1904256;Component 1904256;2000.00;KOM;1000.00;1000.00;2000.00;2178.00;0.00;0.00;0.00;0.00;0.00;2178.00;1089.00;1089.00
1050328;10009965;700541;Component 700541;0.17;TKO;1000.00;1000.00;0.17;45.38;0.00;0.00;0.00;0.00;0.00;45.38;266994.11;266994.11
1050329;10009965;745282;Component 745282;114.08;M;1000.00;1000.00;114.08;27196.00;0.00;0.00;0.00;0.00;0.00;27196.00;238394.10;238394.10
1050330;10009965;745395;Component 745395;0.47;KG;1000.00;1000.00;0.47;783.01;0.00;0.00;0.00;0.00;0.00;783.01;1634693.11;1634693.11
1050331;10009965;746896;Component 746896;3.92;KG;1000.00;1000.00;3.92;39.80;0.00;0.00;0.00;0.00;0.00;39.80;10134.96;10134.96
1050332;10009965;795149;Component 795149;1.02;TKO;1000.00;1000.00;1.02;26.66;0.00;0.00;0.00;0.00;0.00;26.66;26139.21;26139.21
1050333;10009965;795737;Component 795737;0.04;KOM;1000.00;1000.00;0.04;19.94;0.00;0.00;0.00;0.00;0.00;19.94;486365.85;486365.85
1050334;10009965;795980;Component 795980;0.24;KOM;1000.00;1000.00;0.24;74.89;0.00;0.00;0.00;0.00;0.00;74.89;305710.20;305710.20
1050335;10009965;795993;Component 795993;85.00;KOM;1000.00;1000.00;85.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1050336;10009967;70020920;Component 70020920;1.02;TKO;1000.00;1000.00;1.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1050337;10009967;700541;Component 700541;3.0e-03;TKO;1000.00;1000.00;3.0e-03;45.38;0.00;0.00;0.00;0.00;0.00;45.38;15129666.66;15129666.66
1050338;10009967;745282;Component 745282;2.30;M;1000.00;1000.00;2.30;27196.00;0.00;0.00;0.00;0.00;0.00;27196.00;11824347.82;11824347.82
1050339;10009967;745395;Component 745395;0.02;KG;1000.00;1000.00;0.02;783.01;0.00;0.00;0.00;0.00;0.00;783.01;39150900.00;39150900.00
1050340;10009967;795320;Component 795320;1.27;KOM;1000.00;1000.00;1.27;116.00;0.00;0.00;0.00;0.00;0.00;116.00;90980.39;90980.39
1050341;10009967;795737;Component 795737;1.0e-03;KOM;1000.00;1000.00;1.0e-03;19.94;0.00;0.00;0.00;0.00;0.00;19.94;19941000.00;19941000.00
1050342;10009967;796196;Component 796196;1.02;TKO;1000.00;1000.00;1.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1050343;10009967;895047;Component 895047;4.86;KG;1000.00;1000.00;4.86;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1050344;10009969;70020921;Component 70020921;1.02;TKO;1000.00;1000.00;1.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1050345;10009969;700541;Component 700541;3.0e-03;TKO;1000.00;1000.00;3.0e-03;45.38;0.00;0.00;0.00;0.00;0.00;45.38;15129666.66;15129666.66
1050346;10009969;745282;Component 745282;2.30;M;1000.00;1000.00;2.30;27196.00;0.00;0.00;0.00;0.00;0.00;27196.00;11824347.82;11824347.82
1050347;10009969;745395;Component 745395;0.02;KG;1000.00;1000.00;0.02;783.01;0.00;0.00;0.00;0.00;0.00;783.01;39150900.00;39150900.00
1050348;10009969;795320;Component 795320;1.27;KOM;1000.00;1000.00;1.27;116.00;0.00;0.00;0.00;0.00;0.00;116.00;90980.39;90980.39
1050349;10009969;795375;Component 795375;1.02;TKO;1000.00;1000.00;1.02;2.37;0.00;0.00;0.00;0.00;0.00;2.37;2323.52;2323.52
1050350;10009969;795737;Component 795737;1.0e-03;KOM;1000.00;1000.00;1.0e-03;19.94;0.00;0.00;0.00;0.00;0.00;19.94;19941000.00;19941000.00
1050351;10009969;895047;Component 895047;4.86;KG;1000.00;1000.00;4.86;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1050352;10009970;70020924;Component 70020924;1.02;TKO;1000.00;1000.00;1.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1050353;10009970;700541;Component 700541;3.0e-03;TKO;1000.00;1000.00;3.0e-03;45.38;0.00;0.00;0.00;0.00;0.00;45.38;15129666.66;15129666.66
1050354;10009970;745282;Component 745282;2.30;M;1000.00;1000.00;2.30;27196.00;0.00;0.00;0.00;0.00;0.00;27196.00;11824347.82;11824347.82
1050355;10009970;745395;Component 745395;0.02;KG;1000.00;1000.00;0.02;783.01;0.00;0.00;0.00;0.00;0.00;783.01;39150900.00;39150900.00
1050356;10009970;795320;Component 795320;1.27;KOM;1000.00;1000.00;1.27;116.00;0.00;0.00;0.00;0.00;0.00;116.00;90980.39;90980.39
1050357;10009970;795566;Component 795566;1.02;TKO;1000.00;1000.00;1.02;44.42;0.00;0.00;0.00;0.00;0.00;44.42;43549.01;43549.01
1050358;10009970;795737;Component 795737;1.0e-03;KOM;1000.00;1000.00;1.0e-03;19.94;0.00;0.00;0.00;0.00;0.00;19.94;19941000.00;19941000.00
1050359;10009970;895027;Component 895027;4.79;KG;1000.00;1000.00;4.79;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1050360;10009971;1637860;Component 1637860;2000.00;KOM;1000.00;1000.00;2000.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1050361;10009971;700541;Component 700541;0.12;TKO;1000.00;1000.00;0.12;45.38;0.00;0.00;0.00;0.00;0.00;45.38;354601.56;354601.56
1050362;10009971;720132;Component 720132;63.75;KOM;1000.00;1000.00;63.75;14.00;0.00;0.00;0.00;0.00;0.00;14.00;219.60;219.60
1050363;10009971;745282;Component 745282;79.12;M;1000.00;1000.00;79.12;27196.00;0.00;0.00;0.00;0.00;0.00;27196.00;343731.04;343731.04
1050364;10009971;745395;Component 745395;0.35;KG;1000.00;1000.00;0.35;783.01;0.00;0.00;0.00;0.00;0.00;783.01;2193327.73;2193327.73
1050365;10009971;746896;Component 746896;2.75;KG;1000.00;1000.00;2.75;39.80;0.00;0.00;0.00;0.00;0.00;39.80;14451.70;14451.70
1050366;10009971;795547;Component 795547;2.04;TKO;1000.00;1000.00;2.04;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1050367;10009971;795662;Component 795662;2.04;TKO;1000.00;1000.00;2.04;2.84;0.00;0.00;0.00;0.00;0.00;2.84;1392.15;1392.15
1050368;10009972;1637843;Component 1637843;2000.00;KOM;1000.00;1000.00;2000.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1050369;10009972;700541;Component 700541;0.25;TKO;1000.00;1000.00;0.25;45.38;0.00;0.00;0.00;0.00;0.00;45.38;177996.07;177996.07
1050370;10009972;745282;Component 745282;140.87;M;1000.00;1000.00;140.87;27196.00;0.00;0.00;0.00;0.00;0.00;27196.00;193050.57;193050.57
1050371;10009972;745395;Component 745395;0.68;KG;1000.00;1000.00;0.68;783.01;0.00;0.00;0.00;0.00;0.00;783.01;1146439.23;1146439.23
1050372;10009972;746896;Component 746896;3.57;KG;1000.00;1000.00;3.57;39.80;0.00;0.00;0.00;0.00;0.00;39.80;11148.45;11148.45
1050373;10009972;795083;Component 795083;127.50;KOM;1000.00;1000.00;127.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1050374;10009972;795547;Component 795547;2.04;TKO;1000.00;1000.00;2.04;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1050375;10009972;795662;Component 795662;2.04;TKO;1000.00;1000.00;2.04;2.84;0.00;0.00;0.00;0.00;0.00;2.84;1392.15;1392.15
1050376;10009973;1637860;Component 1637860;1000.00;KOM;1000.00;1000.00;1000.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1050377;10009973;1637878;Component 1637878;1000.00;KOM;1000.00;1000.00;1000.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1050378;10009973;700541;Component 700541;0.11;TKO;1000.00;1000.00;0.11;45.38;0.00;0.00;0.00;0.00;0.00;45.38;401672.56;401672.56
1050379;10009973;745282;Component 745282;81.14;M;1000.00;1000.00;81.14;27196.00;0.00;0.00;0.00;0.00;0.00;27196.00;335157.25;335157.25
1050380;10009973;745395;Component 745395;0.60;KG;1000.00;1000.00;0.60;783.01;0.00;0.00;0.00;0.00;0.00;783.01;1289980.23;1289980.23
1050381;10009973;795547;Component 795547;2.04;TKO;1000.00;1000.00;2.04;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1050382;10009973;795662;Component 795662;2.04;TKO;1000.00;1000.00;2.04;2.84;0.00;0.00;0.00;0.00;0.00;2.84;1392.15;1392.15
1050383;10009973;796214;Component 796214;4.28;KG;1000.00;1000.00;4.28;0.00;0.00;0.00;0.00;31.50;0.00;31.50;0.00;0.00
1050384;10009973;796218;Component 796218;56.67;KOM;1000.00;1000.00;56.67;293.00;0.00;0.00;0.00;0.00;0.00;293.00;5170.19;5170.19
1050385;10009974;1902156;Component 1902156;2000.00;KOM;1000.00;1000.00;2000.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1050386;10009974;70020895;Component 70020895;1.02;TKO;1000.00;1000.00;1.02;10.00;0.00;0.00;0.00;7.00;0.00;17.00;9803.92;9803.92
1050387;10009974;70020926;Component 70020926;1.02;TKO;1000.00;1000.00;1.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1050388;10009974;700541;Component 700541;0.08;TKO;1000.00;1000.00;0.08;45.38;0.00;0.00;0.00;0.00;0.00;45.38;533988.23;533988.23
1050389;10009974;720126;Component 720126;42.49;KOM;1000.00;1000.00;42.49;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1050390;10009974;745282;Component 745282;66.66;M;1000.00;1000.00;66.66;27196.00;0.00;0.00;0.00;0.00;0.00;27196.00;407944.07;407944.07
1050391;10009974;745395;Component 745395;0.53;KG;1000.00;1000.00;0.53;783.01;0.00;0.00;0.00;0.00;0.00;783.01;1477392.45;1477392.45
1050392;10009974;746896;Component 746896;2.14;KG;1000.00;1000.00;2.14;39.80;0.00;0.00;0.00;0.00;0.00;39.80;18580.76;18580.76
1050393;10009974;795737;Component 795737;0.02;KOM;1000.00;1000.00;0.02;19.94;0.00;0.00;0.00;0.00;0.00;19.94;997050.00;997050.00
1050394;10009974;795980;Component 795980;0.24;KOM;1000.00;1000.00;0.24;74.89;0.00;0.00;0.00;0.00;0.00;74.89;305710.20;305710.20
1050395;10009977;70021018;Component 70021018;1.02;TKO;1000.00;1000.00;1.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1050396;10009977;70021182;Component 70021182;1.02;TKO;1000.00;1000.00;1.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1050397;10009977;700541;Component 700541;3.0e-03;TKO;1000.00;1000.00;3.0e-03;45.38;0.00;0.00;0.00;0.00;0.00;45.38;15129666.66;15129666.66
1050398;10009977;745282;Component 745282;2.30;M;1000.00;1000.00;2.30;27196.00;0.00;0.00;0.00;0.00;0.00;27196.00;11824347.82;11824347.82
1050399;10009977;745395;Component 745395;0.02;KG;1000.00;1000.00;0.02;783.01;0.00;0.00;0.00;0.00;0.00;783.01;39150900.00;39150900.00
1050400;10009977;795320;Component 795320;1.27;KOM;1000.00;1000.00;1.27;116.00;0.00;0.00;0.00;0.00;0.00;116.00;90980.39;90980.39
1050401;10009977;795737;Component 795737;1.0e-03;KOM;1000.00;1000.00;1.0e-03;19.94;0.00;0.00;0.00;0.00;0.00;19.94;19941000.00;19941000.00
1050402;10009977;895027;Component 895027;4.84;KG;1000.00;1000.00;4.84;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1050403;10009978;70020931;Component 70020931;1.02;TKO;1000.00;1000.00;1.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1050404;10009978;700541;Component 700541;3.0e-03;TKO;1000.00;1000.00;3.0e-03;45.38;0.00;0.00;0.00;0.00;0.00;45.38;15129666.66;15129666.66
1050405;10009978;745282;Component 745282;2.30;M;1000.00;1000.00;2.30;27196.00;0.00;0.00;0.00;0.00;0.00;27196.00;11824347.82;11824347.82
1050406;10009978;745395;Component 745395;0.02;KG;1000.00;1000.00;0.02;783.01;0.00;0.00;0.00;0.00;0.00;783.01;39150900.00;39150900.00
1050407;10009978;795320;Component 795320;1.27;KOM;1000.00;1000.00;1.27;116.00;0.00;0.00;0.00;0.00;0.00;116.00;90980.39;90980.39
1050408;10009978;795509;Component 795509;1.02;TKO;1000.00;1000.00;1.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1050409;10009978;795737;Component 795737;1.0e-03;KOM;1000.00;1000.00;1.0e-03;19.94;0.00;0.00;0.00;0.00;0.00;19.94;19941000.00;19941000.00
1050410;10009978;895027;Component 895027;4.84;KG;1000.00;1000.00;4.84;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1050411;10009982;70020925;Component 70020925;0.17;TKO;1000.00;1000.00;0.17;6.52;0.00;0.00;0.00;0.00;0.00;6.52;38352.94;38352.94
1050412;10009982;70020932;Component 70020932;0.73;KG;1000.00;1000.00;0.73;41.50;0.00;0.00;0.00;0.00;0.00;41.50;56539.50;56539.50
1050413;10009982;70020933;Component 70020933;0.02;TKO;1000.00;1000.00;0.02;0.37;0.00;0.00;0.00;0.00;0.00;0.37;17714.28;17714.28
1050414;10009982;700540;Component 700540;0.17;TKO;1000.00;1000.00;0.17;13.14;0.00;0.00;0.00;0.00;0.00;13.14;77329.41;77329.41
1050415;10009982;700541;Component 700541;0.04;TKO;1000.00;1000.00;0.04;45.38;0.00;0.00;0.00;0.00;0.00;45.38;1055558.13;1055558.13
1050416;10009982;745282;Component 745282;28.75;M;1000.00;1000.00;28.75;27196.00;0.00;0.00;0.00;0.00;0.00;27196.00;945947.82;945947.82
1050417;10009982;745395;Component 745395;0.15;KG;1000.00;1000.00;0.15;783.01;0.00;0.00;0.00;0.00;0.00;783.01;5117764.70;5117764.70
1050418;10009982;796040;Component 796040;1.02;TKO;1000.00;1000.00;1.02;5.44;0.00;0.00;0.00;0.00;0.00;5.44;5341.17;5341.17
1050419;10009982;895109;Component 895109;75.73;KG;1000.00;1000.00;75.73;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1050420;10009983;70020925;Component 70020925;0.17;TKO;1000.00;1000.00;0.17;6.52;0.00;0.00;0.00;0.00;0.00;6.52;38352.94;38352.94
1050421;10009983;70020932;Component 70020932;0.73;KG;1000.00;1000.00;0.73;41.50;0.00;0.00;0.00;0.00;0.00;41.50;56539.50;56539.50
1050422;10009983;70020933;Component 70020933;0.02;TKO;1000.00;1000.00;0.02;0.37;0.00;0.00;0.00;0.00;0.00;0.37;17714.28;17714.28
1050423;10009983;700540;Component 700540;0.17;TKO;1000.00;1000.00;0.17;13.14;0.00;0.00;0.00;0.00;0.00;13.14;77329.41;77329.41
1050424;10009983;700541;Component 700541;0.04;TKO;1000.00;1000.00;0.04;45.38;0.00;0.00;0.00;0.00;0.00;45.38;1055558.13;1055558.13
1050425;10009983;745282;Component 745282;28.75;M;1000.00;1000.00;28.75;27196.00;0.00;0.00;0.00;0.00;0.00;27196.00;945947.82;945947.82
1050426;10009983;745395;Component 745395;0.15;KG;1000.00;1000.00;0.15;783.01;0.00;0.00;0.00;0.00;0.00;783.01;5117764.70;5117764.70
1050427;10009983;795799;Component 795799;1.02;TKO;1000.00;1000.00;1.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1050428;10009983;80006871;Component 80006871;76.50;KG;1000.00;1000.00;76.50;;;;;;;;;
1050429;10009984;70020925;Component 70020925;0.17;TKO;1000.00;1000.00;0.17;6.52;0.00;0.00;0.00;0.00;0.00;6.52;38352.94;38352.94
1050430;10009984;70020932;Component 70020932;0.73;KG;1000.00;1000.00;0.73;41.50;0.00;0.00;0.00;0.00;0.00;41.50;56539.50;56539.50
1050431;10009984;70020933;Component 70020933;0.02;TKO;1000.00;1000.00;0.02;0.37;0.00;0.00;0.00;0.00;0.00;0.37;17714.28;17714.28
1050432;10009984;700540;Component 700540;0.17;TKO;1000.00;1000.00;0.17;13.14;0.00;0.00;0.00;0.00;0.00;13.14;77329.41;77329.41
1050433;10009984;700541;Component 700541;0.04;TKO;1000.00;1000.00;0.04;45.38;0.00;0.00;0.00;0.00;0.00;45.38;1055558.13;1055558.13
1050434;10009984;745282;Component 745282;28.75;M;1000.00;1000.00;28.75;27196.00;0.00;0.00;0.00;0.00;0.00;27196.00;945947.82;945947.82
1050435;10009984;745395;Component 745395;0.15;KG;1000.00;1000.00;0.15;783.01;0.00;0.00;0.00;0.00;0.00;783.01;5117764.70;5117764.70
1050436;10009984;795796;Component 795796;1.02;TKO;1000.00;1000.00;1.02;2.91;0.00;0.00;0.00;0.00;0.00;2.91;2861.76;2861.76
1050437;10009984;895065;Component 895065;74.59;KG;1000.00;1000.00;74.59;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1050438;10009988;70020947;Component 70020947;1.02;TKO;1000.00;1000.00;1.02;0.75;0.00;0.00;0.00;0.00;0.00;0.75;735.29;735.29
1050439;10009988;700541;Component 700541;3.0e-03;TKO;1000.00;1000.00;3.0e-03;45.38;0.00;0.00;0.00;0.00;0.00;45.38;15129666.66;15129666.66
1050440;10009988;745282;Component 745282;2.30;M;1000.00;1000.00;2.30;27196.00;0.00;0.00;0.00;0.00;0.00;27196.00;11824347.82;11824347.82
1050441;10009988;745395;Component 745395;0.02;KG;1000.00;1000.00;0.02;783.01;0.00;0.00;0.00;0.00;0.00;783.01;39150900.00;39150900.00
1050442;10009988;795320;Component 795320;1.27;KOM;1000.00;1000.00;1.27;116.00;0.00;0.00;0.00;0.00;0.00;116.00;90980.39;90980.39
1050443;10009988;795737;Component 795737;1.0e-03;KOM;1000.00;1000.00;1.0e-03;19.94;0.00;0.00;0.00;0.00;0.00;19.94;19941000.00;19941000.00
1050444;10009988;796116;Component 796116;1.02;TKO;1000.00;1000.00;1.02;6.00;0.00;0.00;0.00;0.00;0.00;6.00;5882.35;5882.35
1050445;10009988;80006707;Component 80006707;4.84;KG;1000.00;1000.00;4.84;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1050446;10009994;70020961;Component 70020961;1.02;TKO;1000.00;1000.00;1.02;0.32;0.00;0.00;0.00;0.00;0.00;0.32;313.72;313.72
1050447;10009994;70020962;Component 70020962;1.02;TKO;1000.00;1000.00;1.02;5.70;0.00;0.00;0.00;0.00;0.00;5.70;5588.23;5588.23
1050448;10009994;70020963;Component 70020963;42.53;KOM;1000.00;1000.00;42.53;1680.00;0.00;0.00;0.00;0.00;0.00;1680.00;39497.81;39497.81
1050449;10009994;70021311;Component 70021311;2.09;KG;1000.00;1000.00;2.09;164.80;0.00;0.00;0.00;0.00;0.00;164.80;78813.96;78813.96
1050450;10009994;700540;Component 700540;0.04;TKO;1000.00;1000.00;0.04;13.14;0.00;0.00;0.00;0.00;0.00;13.14;305720.93;305720.93
1050451;10009994;700541;Component 700541;1.0e-03;TKO;1000.00;1000.00;1.0e-03;45.38;0.00;0.00;0.00;0.00;0.00;45.38;45389000.00;45389000.00
1050452;10009994;745395;Component 745395;0.09;KG;1000.00;1000.00;0.09;783.01;0.00;0.00;0.00;0.00;0.00;783.01;8511065.21;8511065.21
1050453;10009994;795639;Component 795639;0.81;KOM;1000.00;1000.00;0.81;655.00;0.00;0.00;0.00;0.00;0.00;655.00;802696.07;802696.07
1050454;10009994;795640;Component 795640;0.61;KOM;1000.00;1000.00;0.61;683.00;0.00;0.00;0.00;0.00;0.00;683.00;1116013.07;1116013.07
1050455;10009994;795737;Component 795737;1.0e-03;KOM;1000.00;1000.00;1.0e-03;19.94;0.00;0.00;0.00;0.00;0.00;19.94;19941000.00;19941000.00
1050456;10009994;795980;Component 795980;0.01;KOM;1000.00;1000.00;0.01;74.89;0.00;0.00;0.00;0.00;0.00;74.89;7489900.00;7489900.00
1050457;10009994;80006712;Component 80006712;9.07;KG;1000.00;1000.00;9.07;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1050458;10009997;70020963;Component 70020963;42.53;KOM;1000.00;1000.00;42.53;1680.00;0.00;0.00;0.00;0.00;0.00;1680.00;39497.81;39497.81
1050459;10009997;70020964;Component 70020964;1.02;TKO;1000.00;1000.00;1.02;27.72;0.00;0.00;0.00;0.00;0.00;27.72;27176.47;27176.47
1050460;10009997;70020965;Component 70020965;1.02;TKO;1000.00;1000.00;1.02;27.06;0.00;0.00;0.00;0.00;0.00;27.06;26529.41;26529.41
1050461;10009997;70021311;Component 70021311;2.09;KG;1000.00;1000.00;2.09;164.80;0.00;0.00;0.00;0.00;0.00;164.80;78813.96;78813.96
1050462;10009997;700540;Component 700540;0.04;TKO;1000.00;1000.00;0.04;13.14;0.00;0.00;0.00;0.00;0.00;13.14;305720.93;305720.93
1050463;10009997;700541;Component 700541;1.0e-03;TKO;1000.00;1000.00;1.0e-03;45.38;0.00;0.00;0.00;0.00;0.00;45.38;45389000.00;45389000.00
